District,Mandal,Date,Min Temp (°C),Max Temp (°C)
Sangareddy,Narayankhed,11-Jun-22,25.4,36.9
Sangareddy,Narayankhed,12-Jun-22,23.5,36.6
Sangareddy,Narayankhed,13-Jun-22,23.2,34.1
Sangareddy,Narayankhed,14-Jun-22,22.6,34.6
Sangareddy,Narayankhed,15-Jun-22,25.8,33.1
Sangareddy,Narayankhed,16-Jun-22,21.9,33.9
Sangareddy,Narayankhed,17-Jun-22,23.5,32.6
Sangareddy,Narayankhed,18-Jun-22,23.6,33.0
Sangareddy,Narayankhed,19-Jun-22,24.9,32.5
Sangareddy,Narayankhed,20-Jun-22,24.7,32.2
Sangareddy,Narayankhed,21-Jun-22,23.1,33.3
Sangareddy,Narayankhed,22-Jun-22,23.1,30.4
Sangareddy,Narayankhed,23-Jun-22,23.4,31.3
Sangareddy,Narayankhed,24-Jun-22,23.8,33.4
Sangareddy,Narayankhed,25-Jun-22,24.2,32.4
Sangareddy,Narayankhed,26-Jun-22,22.7,32.5
Sangareddy,Narayankhed,27-Jun-22,23.1,30.7
Sangareddy,Narayankhed,28-Jun-22,23.4,29.1
Sangareddy,Narayankhed,29-Jun-22,23.2,30.0
Sangareddy,Narayankhed,30-Jun-22,23.6,32.6
Sangareddy,Naykal,01-Jun-22,22.9,34.7
Sangareddy,Naykal,02-Jun-22,25.2,35.9
Sangareddy,Naykal,03-Jun-22,25.4,38.0
Sangareddy,Naykal,04-Jun-22,27.1,37.5
Sangareddy,Naykal,05-Jun-22,26.1,38.4
Sangareddy,Naykal,06-Jun-22,24.8,39.5
Sangareddy,Naykal,07-Jun-22,26.4,36.0
Sangareddy,Naykal,08-Jun-22,26.8,38.1
Sangareddy,Naykal,09-Jun-22,22.9,36.6
Sangareddy,Naykal,10-Jun-22,25.1,33.3
Sangareddy,Naykal,11-Jun-22,24.0,34.2
Sangareddy,Naykal,12-Jun-22,23.4,34.2
Sangareddy,Naykal,13-Jun-22,23.9,33.8
Sangareddy,Naykal,14-Jun-22,22.7,34.1
Sangareddy,Naykal,15-Jun-22,23.9,32.2
Sangareddy,Naykal,16-Jun-22,21.5,33.0
Sangareddy,Naykal,17-Jun-22,23.7,31.9
Sangareddy,Naykal,18-Jun-22,23.3,33.3
Sangareddy,Naykal,19-Jun-22,24.0,30.7
Sangareddy,Naykal,20-Jun-22,24.1,30.6
Sangareddy,Naykal,21-Jun-22,23.3,32.8
Sangareddy,Naykal,22-Jun-22,22.9,31.2
Sangareddy,Naykal,23-Jun-22,22.6,29.3
Sangareddy,Naykal,24-Jun-22,23.4,33.0
Sangareddy,Naykal,25-Jun-22,23.2,31.2
Sangareddy,Naykal,26-Jun-22,22.4,31.7
Sangareddy,Naykal,27-Jun-22,23.1,31.7
Sangareddy,Naykal,28-Jun-22,22.1,29.7
Sangareddy,Naykal,29-Jun-22,22.9,31.5
Sangareddy,Naykal,30-Jun-22,23.3,31.4
Sangareddy,Patancheruvu,01-Jun-22,22.3,36.9
Sangareddy,Patancheruvu,02-Jun-22,26.6,35.5
Sangareddy,Patancheruvu,03-Jun-22,25.4,37.9
Sangareddy,Patancheruvu,04-Jun-22,26.2,37.8
Sangareddy,Patancheruvu,05-Jun-22,25.7,38.3
Sangareddy,Patancheruvu,06-Jun-22,25.8,40.4
Sangareddy,Patancheruvu,07-Jun-22,26.7,35.4
Sangareddy,Patancheruvu,08-Jun-22,26.2,39.4
Sangareddy,Patancheruvu,09-Jun-22,24.6,36.9
Sangareddy,Patancheruvu,10-Jun-22,26.1,36.4
Sangareddy,Patancheruvu,11-Jun-22,24.6,36.2
Sangareddy,Patancheruvu,12-Jun-22,25.0,35.1
Sangareddy,Patancheruvu,13-Jun-22,24.5,35.7
Sangareddy,Patancheruvu,14-Jun-22,23.2,36.5
Sangareddy,Patancheruvu,15-Jun-22,23.2,34.6
Sangareddy,Patancheruvu,16-Jun-22,23.9,33.3
Sangareddy,Patancheruvu,17-Jun-22,24.7,33.6
Sangareddy,Patancheruvu,18-Jun-22,24.5,34.6
Sangareddy,Patancheruvu,19-Jun-22,25.5,35.3
Sangareddy,Patancheruvu,20-Jun-22,24.3,32.3
Sangareddy,Patancheruvu,21-Jun-22,22.3,33.9
Sangareddy,Patancheruvu,22-Jun-22,23.5,31.5
Sangareddy,Patancheruvu,23-Jun-22,23.4,31.7
Sangareddy,Patancheruvu,24-Jun-22,24.2,33.5
Sangareddy,Patancheruvu,25-Jun-22,23.8,32.4
Sangareddy,Patancheruvu,26-Jun-22,23.0,32.7
Sangareddy,Patancheruvu,27-Jun-22,22.8,30.0
Sangareddy,Patancheruvu,28-Jun-22,22.1,30.7
Sangareddy,Patancheruvu,29-Jun-22,22.3,32.4
Sangareddy,Patancheruvu,30-Jun-22,23.2,32.2
Sangareddy,Pulkal,01-Jun-22,22.6,39.2
Sangareddy,Pulkal,02-Jun-22,25.9,36.8
Sangareddy,Pulkal,03-Jun-22,25.0,39.8
Sangareddy,Pulkal,04-Jun-22,26.8,37.7
Sangareddy,Pulkal,05-Jun-22,24.8,39.1
Sangareddy,Pulkal,06-Jun-22,26.3,42.2
Sangareddy,Pulkal,07-Jun-22,27.2,36.2
Sangareddy,Pulkal,08-Jun-22,27.7,39.8
Sangareddy,Pulkal,09-Jun-22,24.7,37.4
Sangareddy,Pulkal,10-Jun-22,26.8,36.7
Sangareddy,Pulkal,11-Jun-22,25.5,35.8
Sangareddy,Pulkal,12-Jun-22,24.5,36.8
Sangareddy,Pulkal,13-Jun-22,23.8,36.9
Sangareddy,Pulkal,14-Jun-22,23.2,36.8
Sangareddy,Pulkal,15-Jun-22,24.9,33.9
Sangareddy,Pulkal,16-Jun-22,22.6,36.3
Sangareddy,Pulkal,17-Jun-22,24.1,34.1
Sangareddy,Pulkal,18-Jun-22,24.1,35.1
Sangareddy,Pulkal,19-Jun-22,24.9,34.3
Sangareddy,Pulkal,20-Jun-22,24.2,32.2
Sangareddy,Pulkal,21-Jun-22,22.7,33.8
Sangareddy,Pulkal,22-Jun-22,23.3,32.5
Sangareddy,Pulkal,23-Jun-22,23.1,33.1
Sangareddy,Pulkal,24-Jun-22,24.1,34.8
Sangareddy,Pulkal,25-Jun-22,23.6,32.2
Sangareddy,Pulkal,26-Jun-22,23.1,30.4
Sangareddy,Pulkal,27-Jun-22,22.7,30.7
Sangareddy,Pulkal,28-Jun-22,22.7,30.7
Sangareddy,Pulkal,29-Jun-22,22.8,30.7
Sangareddy,Pulkal,30-Jun-22,23.5,32.2
Sangareddy,Raikode,01-Jun-22,22.9,37.8
Sangareddy,Raikode,02-Jun-22,25.6,36.8
Sangareddy,Raikode,03-Jun-22,25.5,39.1
Sangareddy,Raikode,04-Jun-22,27.5,38.4
Sangareddy,Raikode,05-Jun-22,27.0,40.6
Sangareddy,Raikode,06-Jun-22,25.7,40.5
Sangareddy,Raikode,07-Jun-22,27.2,37.6
Sangareddy,Raikode,08-Jun-22,27.3,40.6
Sangareddy,Raikode,09-Jun-22,23.3,37.6
Sangareddy,Raikode,10-Jun-22,25.9,36.5
Sangareddy,Raikode,11-Jun-22,24.7,37.2
Sangareddy,Raikode,12-Jun-22,23.8,36.8
Sangareddy,Raikode,13-Jun-22,24.7,36.8
Sangareddy,Raikode,14-Jun-22,22.9,36.4
Sangareddy,Raikode,15-Jun-22,24.5,34.0
Sangareddy,Raikode,16-Jun-22,21.5,34.8
Sangareddy,Raikode,17-Jun-22,23.7,32.9
Sangareddy,Raikode,18-Jun-22,23.7,34.3
Sangareddy,Raikode,19-Jun-22,23.8,32.6
Sangareddy,Raikode,20-Jun-22,23.8,32.4
Sangareddy,Raikode,21-Jun-22,23.0,35.0
Sangareddy,Raikode,22-Jun-22,22.6,30.9
Sangareddy,Raikode,23-Jun-22,22.9,29.7
Sangareddy,Raikode,24-Jun-22,23.8,34.0
Sangareddy,Raikode,25-Jun-22,23.3,33.0
Sangareddy,Raikode,26-Jun-22,22.2,32.8
Sangareddy,Raikode,27-Jun-22,23.2,33.2
Sangareddy,Raikode,28-Jun-22,22.6,31.0
Sangareddy,Raikode,29-Jun-22,22.8,31.8
Sangareddy,Raikode,30-Jun-22,23.2,33.0
Sangareddy,Ramachandrapuram,01-Jun-22,24.2,36.3
Sangareddy,Ramachandrapuram,02-Jun-22,27.2,35.7
Sangareddy,Ramachandrapuram,03-Jun-22,26.4,38.3
Sangareddy,Ramachandrapuram,04-Jun-22,27.0,38.0
Sangareddy,Ramachandrapuram,05-Jun-22,25.0,38.8
Sangareddy,Ramachandrapuram,06-Jun-22,26.3,40.5
Sangareddy,Ramachandrapuram,07-Jun-22,27.7,35.6
Sangareddy,Ramachandrapuram,08-Jun-22,27.0,39.4
Sangareddy,Ramachandrapuram,09-Jun-22,25.3,35.5
Sangareddy,Ramachandrapuram,10-Jun-22,26.8,36.3
Sangareddy,Ramachandrapuram,11-Jun-22,25.4,35.3
Sangareddy,Ramachandrapuram,12-Jun-22,25.2,35.2
Sangareddy,Ramachandrapuram,13-Jun-22,24.9,35.2
Sangareddy,Ramachandrapuram,14-Jun-22,23.9,36.4
Sangareddy,Ramachandrapuram,15-Jun-22,24.6,33.8
Sangareddy,Ramachandrapuram,16-Jun-22,24.9,33.4
Sangareddy,Ramachandrapuram,17-Jun-22,25.4,33.9
Sangareddy,Ramachandrapuram,18-Jun-22,25.4,33.3
Sangareddy,Ramachandrapuram,19-Jun-22,25.6,34.5
Sangareddy,Ramachandrapuram,20-Jun-22,24.7,32.0
Sangareddy,Ramachandrapuram,21-Jun-22,22.5,33.5
Sangareddy,Ramachandrapuram,22-Jun-22,23.4,30.8
Sangareddy,Ramachandrapuram,23-Jun-22,23.4,31.9
Sangareddy,Ramachandrapuram,24-Jun-22,24.2,32.8
Sangareddy,Ramachandrapuram,25-Jun-22,23.9,32.7
Sangareddy,Ramachandrapuram,26-Jun-22,23.1,33.0
Sangareddy,Ramachandrapuram,27-Jun-22,22.6,31.1
Sangareddy,Ramachandrapuram,28-Jun-22,22.7,30.2
Sangareddy,Ramachandrapuram,29-Jun-22,23.0,31.0
Sangareddy,Ramachandrapuram,30-Jun-22,24.0,32.7
Sangareddy,Sadasivpet,01-Jun-22,21.9,38.5
Sangareddy,Sadasivpet,02-Jun-22,25.6,37.3
Sangareddy,Sadasivpet,03-Jun-22,24.1,40.0
Sangareddy,Sadasivpet,04-Jun-22,26.3,38.5
Sangareddy,Sadasivpet,05-Jun-22,25.9,40.1
Sangareddy,Sadasivpet,06-Jun-22,25.3,42.3
Sangareddy,Sadasivpet,07-Jun-22,26.6,37.9
Sangareddy,Sadasivpet,08-Jun-22,26.6,41.5
Sangareddy,Sadasivpet,09-Jun-22,23.8,37.2
Sangareddy,Sadasivpet,10-Jun-22,26.2,38.9
Sangareddy,Sadasivpet,11-Jun-22,24.0,38.3
Sangareddy,Sadasivpet,12-Jun-22,24.3,36.6
Sangareddy,Sadasivpet,13-Jun-22,24.9,38.0
Sangareddy,Sadasivpet,14-Jun-22,22.8,38.4
Sangareddy,Sadasivpet,15-Jun-22,24.2,35.2
Sangareddy,Sadasivpet,16-Jun-22,23.6,35.2
Sangareddy,Sadasivpet,17-Jun-22,23.3,34.6
Sangareddy,Sadasivpet,18-Jun-22,23.3,35.1
Sangareddy,Sadasivpet,19-Jun-22,23.7,35.5
Sangareddy,Sadasivpet,20-Jun-22,23.5,33.0
Sangareddy,Sadasivpet,21-Jun-22,22.3,34.3
Sangareddy,Sadasivpet,22-Jun-22,23.0,33.0
Sangareddy,Sadasivpet,23-Jun-22,22.4,33.3
Sangareddy,Sadasivpet,24-Jun-22,23.4,33.4
Sangareddy,Sadasivpet,25-Jun-22,23.2,32.7
Sangareddy,Sadasivpet,26-Jun-22,22.2,32.4
Sangareddy,Sadasivpet,27-Jun-22,22.6,31.2
Sangareddy,Sadasivpet,28-Jun-22,22.1,31.7
Sangareddy,Sadasivpet,29-Jun-22,21.9,32.2
Sangareddy,Sadasivpet,30-Jun-22,23.2,31.0
Sangareddy,Sangareddy,01-Jun-22,22.5,37.5
Sangareddy,Sangareddy,02-Jun-22,27.0,36.2
Sangareddy,Sangareddy,03-Jun-22,25.1,38.2
Sangareddy,Sangareddy,04-Jun-22,26.4,38.1
Sangareddy,Sangareddy,05-Jun-22,27.7,38.7
Sangareddy,Sangareddy,06-Jun-22,25.9,40.2
Sangareddy,Sangareddy,07-Jun-22,27.2,35.3
Sangareddy,Sangareddy,08-Jun-22,27.0,39.9
Sangareddy,Sangareddy,09-Jun-22,25.0,37.3
Sangareddy,Sangareddy,10-Jun-22,26.7,35.8
Sangareddy,Sangareddy,11-Jun-22,25.3,34.9
Sangareddy,Sangareddy,12-Jun-22,25.4,33.4
Sangareddy,Sangareddy,13-Jun-22,25.7,34.1
Sangareddy,Sangareddy,14-Jun-22,22.9,36.1
Sangareddy,Sangareddy,15-Jun-22,24.7,34.8
Sangareddy,Sangareddy,16-Jun-22,23.9,33.7
Sangareddy,Sangareddy,17-Jun-22,25.2,34.4
Sangareddy,Sangareddy,18-Jun-22,25.1,33.7
Sangareddy,Sangareddy,19-Jun-22,23.9,33.2
Sangareddy,Sangareddy,20-Jun-22,24.7,32.3
Sangareddy,Sangareddy,21-Jun-22,22.8,32.4
Sangareddy,Sangareddy,22-Jun-22,24.1,30.2
Sangareddy,Sangareddy,23-Jun-22,23.8,32.8
Sangareddy,Sangareddy,24-Jun-22,24.3,33.3
Sangareddy,Sangareddy,25-Jun-22,24.0,32.0
Sangareddy,Sangareddy,26-Jun-22,23.2,31.5
Sangareddy,Sangareddy,27-Jun-22,22.9,29.9
Sangareddy,Sangareddy,28-Jun-22,22.4,29.9
Sangareddy,Sangareddy,29-Jun-22,22.3,30.3
Sangareddy,Sangareddy,30-Jun-22,23.4,31.5
Sangareddy,Sirgapoor,01-Jun-22,23.4,38.3
Sangareddy,Sirgapoor,02-Jun-22,27.0,38.3
Sangareddy,Sirgapoor,03-Jun-22,26.6,40.0
Sangareddy,Sirgapoor,04-Jun-22,27.7,37.8
Sangareddy,Sirgapoor,05-Jun-22,27.3,40.6
Sangareddy,Sirgapoor,06-Jun-22,26.7,41.0
Sangareddy,Sirgapoor,07-Jun-22,28.9,38.5
Sangareddy,Sirgapoor,08-Jun-22,28.8,40.3
Sangareddy,Sirgapoor,09-Jun-22,24.3,39.8
Sangareddy,Sirgapoor,10-Jun-22,26.3,35.6
Sangareddy,Sirgapoor,11-Jun-22,25.7,37.3
Sangareddy,Sirgapoor,12-Jun-22,24.1,37.1
Sangareddy,Sirgapoor,13-Jun-22,24.0,35.8
Sangareddy,Sirgapoor,14-Jun-22,22.7,36.1
Sangareddy,Sirgapoor,15-Jun-22,25.6,33.9
Sangareddy,Sirgapoor,16-Jun-22,22.7,34.4
Sangareddy,Sirgapoor,17-Jun-22,23.8,33.4
Sangareddy,Sirgapoor,18-Jun-22,21.9,34.4
Sangareddy,Sirgapoor,19-Jun-22,25.5,33.8
Sangareddy,Sirgapoor,20-Jun-22,24.5,34.3
Sangareddy,Sirgapoor,21-Jun-22,23.2,34.8
Sangareddy,Sirgapoor,22-Jun-22,23.3,29.5
Sangareddy,Sirgapoor,23-Jun-22,23.9,32.7
Sangareddy,Sirgapoor,24-Jun-22,24.6,35.2
Sangareddy,Sirgapoor,25-Jun-22,24.5,32.8
Sangareddy,Sirgapoor,26-Jun-22,23.6,32.7
Sangareddy,Sirgapoor,27-Jun-22,23.3,31.1
Sangareddy,Sirgapoor,28-Jun-22,23.0,30.2
Sangareddy,Sirgapoor,29-Jun-22,23.2,29.9
Sangareddy,Sirgapoor,30-Jun-22,24.3,33.5
Sangareddy,Watpalle,01-Jun-22,22.5,37.8
Sangareddy,Watpalle,02-Jun-22,26.0,36.9
Sangareddy,Watpalle,03-Jun-22,24.8,39.0
Sangareddy,Watpalle,04-Jun-22,27.3,37.6
Sangareddy,Watpalle,05-Jun-22,28.3,39.1
Sangareddy,Watpalle,06-Jun-22,26.4,39.6
Sangareddy,Watpalle,07-Jun-22,27.6,37.6
Sangareddy,Watpalle,08-Jun-22,26.6,40.0
Sangareddy,Watpalle,09-Jun-22,24.5,39.1
Sangareddy,Watpalle,10-Jun-22,26.4,36.7
Sangareddy,Watpalle,11-Jun-22,25.1,37.0
Sangareddy,Watpalle,12-Jun-22,23.4,37.1
Sangareddy,Watpalle,13-Jun-22,24.8,36.2
Sangareddy,Watpalle,14-Jun-22,22.4,36.6
Sangareddy,Watpalle,15-Jun-22,24.3,33.9
Sangareddy,Watpalle,16-Jun-22,22.0,33.9
Sangareddy,Watpalle,17-Jun-22,23.7,32.3
Sangareddy,Watpalle,18-Jun-22,23.7,33.8
Sangareddy,Watpalle,19-Jun-22,25.1,32.8
Sangareddy,Watpalle,20-Jun-22,24.2,33.1
Sangareddy,Watpalle,21-Jun-22,22.4,34.0
Sangareddy,Watpalle,22-Jun-22,23.3,31.5
Sangareddy,Watpalle,23-Jun-22,23.3,31.7
Sangareddy,Watpalle,24-Jun-22,24.2,33.5
Sangareddy,Watpalle,25-Jun-22,22.5,32.3
Sangareddy,Watpalle,26-Jun-22,22.9,32.8
Sangareddy,Watpalle,27-Jun-22,22.6,32.1
Sangareddy,Watpalle,28-Jun-22,22.5,29.6
Sangareddy,Watpalle,29-Jun-22,22.7,31.2
Sangareddy,Watpalle,30-Jun-22,23.7,33.0
Sangareddy,Zahirabad,01-Jun-22,21.7,34.3
Sangareddy,Zahirabad,02-Jun-22,24.7,35.2
Sangareddy,Zahirabad,03-Jun-22,24.5,37.1
Sangareddy,Zahirabad,04-Jun-22,25.1,37.0
Sangareddy,Zahirabad,05-Jun-22,23.9,39.2
Sangareddy,Zahirabad,06-Jun-22,24.2,39.7
Sangareddy,Zahirabad,07-Jun-22,25.3,35.1
Sangareddy,Zahirabad,08-Jun-22,25.8,38.3
Sangareddy,Zahirabad,09-Jun-22,23.2,36.7
Sangareddy,Zahirabad,10-Jun-22,24.8,34.9
Sangareddy,Zahirabad,11-Jun-22,23.5,34.7
Sangareddy,Zahirabad,12-Jun-22,22.8,34.7
Sangareddy,Zahirabad,13-Jun-22,22.4,35.6
Sangareddy,Zahirabad,14-Jun-22,21.7,34.9
Sangareddy,Zahirabad,15-Jun-22,23.0,33.8
Sangareddy,Zahirabad,16-Jun-22,21.8,33.4
Sangareddy,Zahirabad,17-Jun-22,22.4,32.6
Sangareddy,Zahirabad,18-Jun-22,22.6,34.2
Sangareddy,Zahirabad,19-Jun-22,23.0,32.9
Sangareddy,Zahirabad,20-Jun-22,23.1,32.1
Sangareddy,Zahirabad,21-Jun-22,22.0,32.8
Sangareddy,Zahirabad,22-Jun-22,22.0,32.3
Sangareddy,Zahirabad,23-Jun-22,22.1,31.0
Sangareddy,Zahirabad,24-Jun-22,22.3,33.1
Sangareddy,Zahirabad,25-Jun-22,22.3,32.1
Sangareddy,Zahirabad,26-Jun-22,21.2,31.5
Sangareddy,Zahirabad,27-Jun-22,22.3,30.8
Sangareddy,Zahirabad,28-Jun-22,21.3,29.2
Sangareddy,Zahirabad,29-Jun-22,21.7,31.8
Sangareddy,Zahirabad,30-Jun-22,22.3,32.9
Siddipet,Anthakkapeta,01-Jun-22,27.8,39.9
Siddipet,Anthakkapeta,02-Jun-22,28.7,40.5
Siddipet,Anthakkapeta,03-Jun-22,27.7,44.2
Siddipet,Anthakkapeta,04-Jun-22,30.9,42.1
Siddipet,Anthakkapeta,05-Jun-22,27.7,43.5
Siddipet,Anthakkapeta,06-Jun-22,29.6,43.0
Siddipet,Anthakkapeta,07-Jun-22,28.8,38.5
Siddipet,Anthakkapeta,08-Jun-22,29.9,43.1
Siddipet,Anthakkapeta,09-Jun-22,27.2,38.0
Siddipet,Anthakkapeta,10-Jun-22,28.8,40.9
Siddipet,Anthakkapeta,11-Jun-22,27.9,40.3
Siddipet,Anthakkapeta,12-Jun-22,25.9,40.2
Siddipet,Anthakkapeta,13-Jun-22,25.0,36.2
Siddipet,Anthakkapeta,14-Jun-22,26.4,37.0
Siddipet,Anthakkapeta,15-Jun-22,24.5,37.9
Siddipet,Anthakkapeta,16-Jun-22,23.5,37.0
Siddipet,Anthakkapeta,17-Jun-22,23.8,34.4
Siddipet,Anthakkapeta,18-Jun-22,25.5,33.4
Siddipet,Anthakkapeta,19-Jun-22,26.0,35.7
Siddipet,Anthakkapeta,20-Jun-22,25.7,33.1
Siddipet,Anthakkapeta,21-Jun-22,23.2,35.9
Siddipet,Anthakkapeta,22-Jun-22,23.3,31.8
Siddipet,Anthakkapeta,23-Jun-22,25.3,32.2
Siddipet,Anthakkapeta,24-Jun-22,25.7,35.2
Siddipet,Anthakkapeta,25-Jun-22,23.6,32.5
Siddipet,Anthakkapeta,26-Jun-22,24.3,33.0
Siddipet,Anthakkapeta,27-Jun-22,23.8,31.2
Siddipet,Anthakkapeta,28-Jun-22,24.6,31.1
Siddipet,Anthakkapeta,29-Jun-22,25.3,31.8
Siddipet,Anthakkapeta,30-Jun-22,25.6,33.5
Siddipet,Bejjanki,01-Jun-22,28.7,40.0
Siddipet,Bejjanki,02-Jun-22,29.8,41.0
Siddipet,Bejjanki,03-Jun-22,28.5,43.5
Siddipet,Bejjanki,04-Jun-22,32.1,41.7
Siddipet,Bejjanki,05-Jun-22,28.7,42.8
Siddipet,Bejjanki,06-Jun-22,30.7,42.4
Siddipet,Bejjanki,07-Jun-22,29.8,38.9
Siddipet,Bejjanki,08-Jun-22,31.5,43.7
Siddipet,Bejjanki,09-Jun-22,27.7,37.2
Siddipet,Bejjanki,10-Jun-22,29.5,42.0
Siddipet,Bejjanki,11-Jun-22,29.2,39.8
Siddipet,Bejjanki,12-Jun-22,24.6,38.8
Siddipet,Bejjanki,13-Jun-22,25.5,37.9
Siddipet,Bejjanki,14-Jun-22,26.5,37.5
Siddipet,Bejjanki,15-Jun-22,25.8,37.9
Siddipet,Bejjanki,16-Jun-22,23.5,37.3
Siddipet,Bejjanki,17-Jun-22,24.8,35.5
Siddipet,Bejjanki,18-Jun-22,25.9,34.8
Siddipet,Bejjanki,19-Jun-22,25.5,35.0
Siddipet,Bejjanki,20-Jun-22,23.9,35.6
Siddipet,Bejjanki,21-Jun-22,23.8,36.0
Siddipet,Bejjanki,22-Jun-22,23.6,33.3
Siddipet,Bejjanki,23-Jun-22,26.1,33.3
Siddipet,Bejjanki,24-Jun-22,26.5,35.1
Siddipet,Bejjanki,25-Jun-22,23.9,33.0
Siddipet,Bejjanki,26-Jun-22,24.6,34.4
Siddipet,Bejjanki,27-Jun-22,24.7,32.2
Siddipet,Bejjanki,28-Jun-22,25.1,32.2
Siddipet,Bejjanki,29-Jun-22,26.4,32.4
Siddipet,Bejjanki,30-Jun-22,26.2,34.9
Siddipet,Cheriyal,01-Jun-22,26.9,40.0
Siddipet,Cheriyal,02-Jun-22,28.1,41.5
Siddipet,Cheriyal,03-Jun-22,26.8,43.8
Siddipet,Cheriyal,04-Jun-22,29.9,41.8
Siddipet,Cheriyal,05-Jun-22,27.3,43.8
Siddipet,Cheriyal,06-Jun-22,28.5,43.9
Siddipet,Cheriyal,07-Jun-22,28.2,38.7
Siddipet,Cheriyal,08-Jun-22,29.2,44.0
Siddipet,Cheriyal,09-Jun-22,26.6,38.7
Siddipet,Cheriyal,10-Jun-22,27.7,41.1
Siddipet,Cheriyal,11-Jun-22,26.8,40.6
Siddipet,Cheriyal,12-Jun-22,25.2,39.3
Siddipet,Cheriyal,13-Jun-22,24.2,39.0
Siddipet,Cheriyal,14-Jun-22,24.8,37.0
Siddipet,Cheriyal,15-Jun-22,23.7,37.4
Siddipet,Cheriyal,16-Jun-22,23.7,36.3
Siddipet,Cheriyal,17-Jun-22,21.6,36.4
Siddipet,Cheriyal,18-Jun-22,24.2,36.2
Siddipet,Cheriyal,19-Jun-22,25.2,34.7
Siddipet,Cheriyal,20-Jun-22,24.8,35.1
Siddipet,Cheriyal,21-Jun-22,22.5,36.9
Siddipet,Cheriyal,22-Jun-22,23.1,33.8
Siddipet,Cheriyal,23-Jun-22,23.7,32.9
Siddipet,Cheriyal,24-Jun-22,24.5,36.9
Siddipet,Cheriyal,25-Jun-22,23.0,33.6
Siddipet,Cheriyal,26-Jun-22,22.4,34.0
Siddipet,Cheriyal,27-Jun-22,22.7,32.1
Siddipet,Cheriyal,28-Jun-22,23.1,32.9
Siddipet,Cheriyal,29-Jun-22,24.2,32.0
Siddipet,Cheriyal,30-Jun-22,23.6,36.2
Siddipet,Chinnakodur,01-Jun-22,27.5,38.2
Siddipet,Chinnakodur,02-Jun-22,28.6,39.8
Siddipet,Chinnakodur,03-Jun-22,27.8,42.9
Siddipet,Chinnakodur,04-Jun-22,30.3,41.3
Siddipet,Chinnakodur,05-Jun-22,27.9,42.1
Siddipet,Chinnakodur,06-Jun-22,29.0,42.3
Siddipet,Chinnakodur,07-Jun-22,29.2,37.9
Siddipet,Chinnakodur,08-Jun-22,29.8,43.5
Siddipet,Chinnakodur,09-Jun-22,26.5,36.6
Siddipet,Chinnakodur,10-Jun-22,28.2,40.5
Siddipet,Chinnakodur,11-Jun-22,27.3,37.6
Siddipet,Chinnakodur,12-Jun-22,25.1,37.8
Siddipet,Chinnakodur,13-Jun-22,23.4,36.5
Siddipet,Chinnakodur,14-Jun-22,25.8,35.9
Siddipet,Chinnakodur,15-Jun-22,23.3,36.4
Siddipet,Chinnakodur,16-Jun-22,23.3,35.7
Siddipet,Chinnakodur,17-Jun-22,22.9,35.2
Siddipet,Chinnakodur,18-Jun-22,24.8,34.8
Siddipet,Chinnakodur,19-Jun-22,25.3,35.3
Siddipet,Chinnakodur,20-Jun-22,24.7,34.7
Siddipet,Chinnakodur,21-Jun-22,23.2,34.7
Siddipet,Chinnakodur,22-Jun-22,23.3,31.5
Siddipet,Chinnakodur,23-Jun-22,24.2,32.3
Siddipet,Chinnakodur,24-Jun-22,25.5,34.4
Siddipet,Chinnakodur,25-Jun-22,24.4,31.6
Siddipet,Chinnakodur,26-Jun-22,24.2,32.1
Siddipet,Chinnakodur,27-Jun-22,23.9,32.6
Siddipet,Chinnakodur,28-Jun-22,24.1,30.4
Siddipet,Chinnakodur,29-Jun-22,25.0,32.0
Siddipet,Chinnakodur,30-Jun-22,25.2,33.0
Siddipet,Dhoolmitta,01-Jun-22,27.0,37.5
Siddipet,Dhoolmitta,02-Jun-22,29.6,38.3
Siddipet,Dhoolmitta,03-Jun-22,27.7,40.3
Siddipet,Dhoolmitta,04-Jun-22,29.9,39.3
Siddipet,Dhoolmitta,05-Jun-22,28.1,40.3
Siddipet,Dhoolmitta,06-Jun-22,29.2,40.5
Siddipet,Dhoolmitta,07-Jun-22,28.1,36.5
Siddipet,Dhoolmitta,08-Jun-22,29.9,40.8
Siddipet,Dhoolmitta,09-Jun-22,25.8,36.6
Siddipet,Dhoolmitta,10-Jun-22,26.9,39.0
Siddipet,Dhoolmitta,11-Jun-22,28.2,37.4
Siddipet,Dhoolmitta,12-Jun-22,26.1,37.6
Siddipet,Dhoolmitta,13-Jun-22,23.9,35.9
Siddipet,Dhoolmitta,14-Jun-22,26.0,34.6
Siddipet,Dhoolmitta,15-Jun-22,24.0,36.6
Siddipet,Dhoolmitta,16-Jun-22,23.6,34.3
Siddipet,Dhoolmitta,17-Jun-22,22.5,32.7
Siddipet,Dhoolmitta,18-Jun-22,25.9,32.5
Siddipet,Dhoolmitta,19-Jun-22,25.9,34.3
Siddipet,Dhoolmitta,20-Jun-22,24.6,32.2
Siddipet,Dhoolmitta,21-Jun-22,23.0,34.1
Siddipet,Dhoolmitta,22-Jun-22,23.8,31.8
Siddipet,Dhoolmitta,23-Jun-22,23.9,29.7
Siddipet,Dhoolmitta,24-Jun-22,25.2,33.9
Siddipet,Dhoolmitta,25-Jun-22,24.0,30.9
