District,Mandal,Date,Min Temp (°C),Max Temp (°C)
Rajanna Sircilla,Gambhiraopeta,30-Jul-22,23.8,33.6
Rajanna Sircilla,Gambhiraopeta,31-Jul-22,23.2,33.0
Rajanna Sircilla,Konaraopeta,01-Jul-22,24.7,33.6
Rajanna Sircilla,Konaraopeta,02-Jul-22,24.3,33.5
Rajanna Sircilla,Konaraopeta,03-Jul-22,23.4,32.0
Rajanna Sircilla,Konaraopeta,04-Jul-22,23.0,31.8
Rajanna Sircilla,Konaraopeta,05-Jul-22,24.1,30.2
Rajanna Sircilla,Konaraopeta,06-Jul-22,24.0,32.7
Rajanna Sircilla,Konaraopeta,07-Jul-22,24.3,31.4
Rajanna Sircilla,Konaraopeta,08-Jul-22,24.0,32.0
Rajanna Sircilla,Konaraopeta,09-Jul-22,22.1,28.2
Rajanna Sircilla,Konaraopeta,10-Jul-22,22.5,27.3
Rajanna Sircilla,Konaraopeta,11-Jul-22,23.1,27.1
Rajanna Sircilla,Konaraopeta,12-Jul-22,23.3,27.8
Rajanna Sircilla,Konaraopeta,13-Jul-22,21.9,25.3
Rajanna Sircilla,Konaraopeta,14-Jul-22,22.4,25.4
Rajanna Sircilla,Konaraopeta,15-Jul-22,24.0,28.0
Rajanna Sircilla,Konaraopeta,16-Jul-22,24.4,32.2
Rajanna Sircilla,Konaraopeta,17-Jul-22,25.0,33.0
Rajanna Sircilla,Konaraopeta,18-Jul-22,22.9,28.2
Rajanna Sircilla,Konaraopeta,19-Jul-22,23.8,30.0
Rajanna Sircilla,Konaraopeta,20-Jul-22,23.8,33.6
Rajanna Sircilla,Konaraopeta,21-Jul-22,23.4,33.1
Rajanna Sircilla,Konaraopeta,22-Jul-22,24.8,30.7
Rajanna Sircilla,Konaraopeta,23-Jul-22,23.0,31.3
Rajanna Sircilla,Konaraopeta,24-Jul-22,23.9,27.8
Rajanna Sircilla,Konaraopeta,25-Jul-22,24.4,30.5
Rajanna Sircilla,Konaraopeta,26-Jul-22,24.2,32.5
Rajanna Sircilla,Konaraopeta,27-Jul-22,24.0,30.2
Rajanna Sircilla,Konaraopeta,28-Jul-22,25.0,33.4
Rajanna Sircilla,Konaraopeta,29-Jul-22,25.2,33.6
Rajanna Sircilla,Konaraopeta,30-Jul-22,25.3,33.8
Rajanna Sircilla,Konaraopeta,31-Jul-22,25.3,33.4
Rajanna Sircilla,Mustabad,01-Jul-22,24.4,34.1
Rajanna Sircilla,Mustabad,02-Jul-22,23.8,33.4
Rajanna Sircilla,Mustabad,03-Jul-22,22.8,32.2
Rajanna Sircilla,Mustabad,04-Jul-22,22.5,32.8
Rajanna Sircilla,Mustabad,05-Jul-22,23.2,30.6
Rajanna Sircilla,Mustabad,06-Jul-22,23.5,32.2
Rajanna Sircilla,Mustabad,07-Jul-22,24.4,30.7
Rajanna Sircilla,Mustabad,08-Jul-22,24.1,30.3
Rajanna Sircilla,Mustabad,09-Jul-22,22.1,28.1
Rajanna Sircilla,Mustabad,10-Jul-22,22.4,25.6
Rajanna Sircilla,Mustabad,11-Jul-22,22.9,24.8
Rajanna Sircilla,Mustabad,12-Jul-22,22.5,26.7
Rajanna Sircilla,Mustabad,13-Jul-22,21.8,24.2
Rajanna Sircilla,Mustabad,14-Jul-22,22.0,22.8
Rajanna Sircilla,Mustabad,15-Jul-22,23.1,27.7
Rajanna Sircilla,Mustabad,16-Jul-22,24.2,30.8
Rajanna Sircilla,Mustabad,17-Jul-22,24.9,32.3
Rajanna Sircilla,Mustabad,18-Jul-22,22.9,27.5
Rajanna Sircilla,Mustabad,19-Jul-22,23.9,28.4
Rajanna Sircilla,Mustabad,20-Jul-22,23.3,32.6
Rajanna Sircilla,Mustabad,21-Jul-22,23.1,32.9
Rajanna Sircilla,Mustabad,22-Jul-22,24.3,30.8
Rajanna Sircilla,Mustabad,23-Jul-22,22.7,30.6
Rajanna Sircilla,Mustabad,24-Jul-22,23.7,27.7
Rajanna Sircilla,Mustabad,25-Jul-22,24.3,29.4
Rajanna Sircilla,Mustabad,26-Jul-22,23.1,31.2
Rajanna Sircilla,Mustabad,27-Jul-22,23.8,27.8
Rajanna Sircilla,Mustabad,28-Jul-22,24.8,32.9
Rajanna Sircilla,Mustabad,29-Jul-22,24.6,32.7
Rajanna Sircilla,Mustabad,30-Jul-22,24.4,33.6
Rajanna Sircilla,Mustabad,31-Jul-22,24.0,32.9
Rajanna Sircilla,Rudrangi,01-Jul-22,23.3,35.5
Rajanna Sircilla,Rudrangi,02-Jul-22,24.6,33.5
Rajanna Sircilla,Rudrangi,03-Jul-22,23.9,33.8
Rajanna Sircilla,Rudrangi,04-Jul-22,23.9,32.3
Rajanna Sircilla,Rudrangi,05-Jul-22,23.9,29.7
Rajanna Sircilla,Rudrangi,06-Jul-22,23.8,32.6
Rajanna Sircilla,Rudrangi,07-Jul-22,23.4,30.2
Rajanna Sircilla,Rudrangi,08-Jul-22,24.4,32.2
Rajanna Sircilla,Rudrangi,09-Jul-22,22.5,27.8
Rajanna Sircilla,Rudrangi,10-Jul-22,22.5,25.2
Rajanna Sircilla,Rudrangi,11-Jul-22,23.0,26.7
Rajanna Sircilla,Rudrangi,12-Jul-22,22.8,27.5
Rajanna Sircilla,Rudrangi,13-Jul-22,21.8,25.0
Rajanna Sircilla,Rudrangi,14-Jul-22,22.0,25.4
Rajanna Sircilla,Rudrangi,15-Jul-22,22.9,26.7
Rajanna Sircilla,Rudrangi,16-Jul-22,24.3,30.9
Rajanna Sircilla,Rudrangi,17-Jul-22,24.2,31.2
Rajanna Sircilla,Rudrangi,18-Jul-22,22.3,27.1
Rajanna Sircilla,Rudrangi,19-Jul-22,24.2,26.9
Rajanna Sircilla,Rudrangi,20-Jul-22,23.1,31.8
Rajanna Sircilla,Rudrangi,21-Jul-22,23.4,31.7
Rajanna Sircilla,Rudrangi,22-Jul-22,22.9,30.0
Rajanna Sircilla,Rudrangi,23-Jul-22,22.8,29.8
Rajanna Sircilla,Rudrangi,24-Jul-22,22.5,26.6
Rajanna Sircilla,Rudrangi,25-Jul-22,23.0,28.2
Rajanna Sircilla,Rudrangi,26-Jul-22,23.5,30.3
Rajanna Sircilla,Rudrangi,27-Jul-22,23.3,27.2
Rajanna Sircilla,Rudrangi,28-Jul-22,23.6,32.6
Rajanna Sircilla,Rudrangi,29-Jul-22,23.7,32.3
Rajanna Sircilla,Rudrangi,30-Jul-22,23.7,32.3
Rajanna Sircilla,Rudrangi,31-Jul-22,22.9,31.5
Rajanna Sircilla,Sirsilla,01-Jul-22,25.2,37.3
Rajanna Sircilla,Sirsilla,02-Jul-22,24.6,36.7
Rajanna Sircilla,Sirsilla,03-Jul-22,23.5,34.2
Rajanna Sircilla,Sirsilla,04-Jul-22,23.0,34.0
Rajanna Sircilla,Sirsilla,05-Jul-22,24.1,32.3
Rajanna Sircilla,Sirsilla,06-Jul-22,24.0,34.0
Rajanna Sircilla,Sirsilla,07-Jul-22,24.3,32.9
Rajanna Sircilla,Sirsilla,08-Jul-22,24.0,34.6
Rajanna Sircilla,Sirsilla,09-Jul-22,22.4,27.8
Rajanna Sircilla,Sirsilla,10-Jul-22,22.6,26.1
Rajanna Sircilla,Sirsilla,11-Jul-22,23.1,27.2
Rajanna Sircilla,Sirsilla,12-Jul-22,23.3,27.5
Rajanna Sircilla,Sirsilla,13-Jul-22,21.9,25.5
Rajanna Sircilla,Sirsilla,14-Jul-22,22.4,25.3
Rajanna Sircilla,Sirsilla,15-Jul-22,23.8,27.9
Rajanna Sircilla,Sirsilla,16-Jul-22,24.7,33.0
Rajanna Sircilla,Sirsilla,17-Jul-22,25.3,34.6
Rajanna Sircilla,Sirsilla,18-Jul-22,22.9,27.0
Rajanna Sircilla,Sirsilla,19-Jul-22,23.8,28.7
Rajanna Sircilla,Sirsilla,20-Jul-22,23.8,34.9
Rajanna Sircilla,Sirsilla,21-Jul-22,23.2,34.9
Rajanna Sircilla,Sirsilla,22-Jul-22,25.0,32.2
Rajanna Sircilla,Sirsilla,23-Jul-22,23.0,32.8
Rajanna Sircilla,Sirsilla,24-Jul-22,24.0,27.9
Rajanna Sircilla,Sirsilla,25-Jul-22,24.4,32.9
Rajanna Sircilla,Sirsilla,26-Jul-22,24.3,34.3
Rajanna Sircilla,Sirsilla,27-Jul-22,24.0,30.4
Rajanna Sircilla,Sirsilla,28-Jul-22,25.0,32.7
Rajanna Sircilla,Sirsilla,29-Jul-22,25.2,34.6
Rajanna Sircilla,Sirsilla,30-Jul-22,25.1,34.7
Rajanna Sircilla,Sirsilla,31-Jul-22,25.0,32.8
Rajanna Sircilla,Thangallapalle,01-Jul-22,25.2,34.8
Rajanna Sircilla,Thangallapalle,02-Jul-22,24.5,34.4
Rajanna Sircilla,Thangallapalle,03-Jul-22,23.5,32.9
Rajanna Sircilla,Thangallapalle,04-Jul-22,23.6,32.6
Rajanna Sircilla,Thangallapalle,05-Jul-22,24.1,31.1
Rajanna Sircilla,Thangallapalle,06-Jul-22,24.0,33.1
Rajanna Sircilla,Thangallapalle,07-Jul-22,24.3,32.1
Rajanna Sircilla,Thangallapalle,08-Jul-22,24.0,32.0
Rajanna Sircilla,Thangallapalle,09-Jul-22,22.5,28.1
Rajanna Sircilla,Thangallapalle,10-Jul-22,22.5,25.5
Rajanna Sircilla,Thangallapalle,11-Jul-22,23.1,25.6
Rajanna Sircilla,Thangallapalle,12-Jul-22,23.4,28.0
Rajanna Sircilla,Thangallapalle,13-Jul-22,21.9,25.5
Rajanna Sircilla,Thangallapalle,14-Jul-22,22.4,24.0
Rajanna Sircilla,Thangallapalle,15-Jul-22,24.0,26.3
Rajanna Sircilla,Thangallapalle,16-Jul-22,24.4,31.4
Rajanna Sircilla,Thangallapalle,17-Jul-22,25.0,33.0
Rajanna Sircilla,Thangallapalle,18-Jul-22,22.9,27.0
Rajanna Sircilla,Thangallapalle,19-Jul-22,23.8,28.4
Rajanna Sircilla,Thangallapalle,20-Jul-22,23.8,33.4
Rajanna Sircilla,Thangallapalle,21-Jul-22,23.4,33.3
Rajanna Sircilla,Thangallapalle,22-Jul-22,24.8,30.8
Rajanna Sircilla,Thangallapalle,23-Jul-22,23.0,31.3
Rajanna Sircilla,Thangallapalle,24-Jul-22,24.0,28.7
Rajanna Sircilla,Thangallapalle,25-Jul-22,24.4,30.5
Rajanna Sircilla,Thangallapalle,26-Jul-22,24.3,32.5
Rajanna Sircilla,Thangallapalle,27-Jul-22,24.0,28.9
Rajanna Sircilla,Thangallapalle,28-Jul-22,25.0,34.1
Rajanna Sircilla,Thangallapalle,29-Jul-22,25.2,33.5
Rajanna Sircilla,Thangallapalle,30-Jul-22,25.0,33.1
Rajanna Sircilla,Thangallapalle,31-Jul-22,24.9,32.0
Rajanna Sircilla,Veernapalle,01-Jul-22,24.4,33.0
Rajanna Sircilla,Veernapalle,02-Jul-22,23.7,33.3
Rajanna Sircilla,Veernapalle,03-Jul-22,23.0,32.3
Rajanna Sircilla,Veernapalle,04-Jul-22,22.7,31.0
Rajanna Sircilla,Veernapalle,05-Jul-22,23.2,30.4
Rajanna Sircilla,Veernapalle,06-Jul-22,23.3,32.5
Rajanna Sircilla,Veernapalle,07-Jul-22,23.7,28.8
Rajanna Sircilla,Veernapalle,08-Jul-22,23.1,29.6
Rajanna Sircilla,Veernapalle,09-Jul-22,21.5,26.5
Rajanna Sircilla,Veernapalle,10-Jul-22,21.7,23.7
Rajanna Sircilla,Veernapalle,11-Jul-22,22.4,25.5
Rajanna Sircilla,Veernapalle,12-Jul-22,22.2,25.9
Rajanna Sircilla,Veernapalle,13-Jul-22,22.2,24.3
Rajanna Sircilla,Veernapalle,14-Jul-22,22.0,24.0
Rajanna Sircilla,Veernapalle,15-Jul-22,23.8,26.0
Rajanna Sircilla,Veernapalle,16-Jul-22,23.9,29.5
Rajanna Sircilla,Veernapalle,17-Jul-22,24.2,32.3
Rajanna Sircilla,Veernapalle,18-Jul-22,22.4,26.7
Rajanna Sircilla,Veernapalle,19-Jul-22,23.2,27.4
Rajanna Sircilla,Veernapalle,20-Jul-22,23.4,31.9
Rajanna Sircilla,Veernapalle,21-Jul-22,23.1,31.4
Rajanna Sircilla,Veernapalle,22-Jul-22,23.7,28.6
Rajanna Sircilla,Veernapalle,23-Jul-22,23.0,29.1
Rajanna Sircilla,Veernapalle,24-Jul-22,23.4,25.0
Rajanna Sircilla,Veernapalle,25-Jul-22,23.8,27.3
Rajanna Sircilla,Veernapalle,26-Jul-22,23.1,30.5
Rajanna Sircilla,Veernapalle,27-Jul-22,23.5,26.5
Rajanna Sircilla,Veernapalle,28-Jul-22,23.7,33.2
Rajanna Sircilla,Veernapalle,29-Jul-22,23.1,34.5
Rajanna Sircilla,Veernapalle,30-Jul-22,24.1,32.7
Rajanna Sircilla,Veernapalle,31-Jul-22,24.4,33.7
Rajanna Sircilla,Vemulawada,01-Jul-22,26.1,37.0
Rajanna Sircilla,Vemulawada,02-Jul-22,25.6,36.4
Rajanna Sircilla,Vemulawada,03-Jul-22,23.9,33.9
Rajanna Sircilla,Vemulawada,04-Jul-22,23.6,34.2
Rajanna Sircilla,Vemulawada,05-Jul-22,24.1,32.8
Rajanna Sircilla,Vemulawada,06-Jul-22,24.1,32.7
Rajanna Sircilla,Vemulawada,07-Jul-22,24.3,32.7
Rajanna Sircilla,Vemulawada,08-Jul-22,24.4,34.3
Rajanna Sircilla,Vemulawada,09-Jul-22,23.4,28.1
Rajanna Sircilla,Vemulawada,10-Jul-22,23.2,27.5
Rajanna Sircilla,Vemulawada,11-Jul-22,23.1,27.8
Rajanna Sircilla,Vemulawada,12-Jul-22,23.5,28.2
Rajanna Sircilla,Vemulawada,13-Jul-22,22.2,25.6
Rajanna Sircilla,Vemulawada,14-Jul-22,22.7,25.3
Rajanna Sircilla,Vemulawada,15-Jul-22,24.0,28.1
Rajanna Sircilla,Vemulawada,16-Jul-22,25.0,32.5
Rajanna Sircilla,Vemulawada,17-Jul-22,25.8,34.3
Rajanna Sircilla,Vemulawada,18-Jul-22,23.0,27.3
Rajanna Sircilla,Vemulawada,19-Jul-22,25.1,28.6
Rajanna Sircilla,Vemulawada,20-Jul-22,24.0,34.4
Rajanna Sircilla,Vemulawada,21-Jul-22,23.8,34.7
Rajanna Sircilla,Vemulawada,22-Jul-22,24.9,32.5
Rajanna Sircilla,Vemulawada,23-Jul-22,23.3,32.5
Rajanna Sircilla,Vemulawada,24-Jul-22,23.9,28.2
Rajanna Sircilla,Vemulawada,25-Jul-22,24.5,32.6
Rajanna Sircilla,Vemulawada,26-Jul-22,24.2,34.0
Rajanna Sircilla,Vemulawada,27-Jul-22,24.0,30.3
Rajanna Sircilla,Vemulawada,28-Jul-22,25.5,33.8
Rajanna Sircilla,Vemulawada,29-Jul-22,25.7,34.2
Rajanna Sircilla,Vemulawada,30-Jul-22,26.7,34.7
Rajanna Sircilla,Vemulawada,31-Jul-22,25.5,34.5
Rajanna Sircilla,Vemulawada_Rural,01-Jul-22,26.4,36.4
Rajanna Sircilla,Vemulawada_Rural,02-Jul-22,25.6,34.5
Rajanna Sircilla,Vemulawada_Rural,03-Jul-22,23.9,34.0
Rajanna Sircilla,Vemulawada_Rural,04-Jul-22,23.6,33.9
Rajanna Sircilla,Vemulawada_Rural,05-Jul-22,24.1,32.0
Rajanna Sircilla,Vemulawada_Rural,06-Jul-22,24.1,32.8
Rajanna Sircilla,Vemulawada_Rural,07-Jul-22,23.6,32.4
Rajanna Sircilla,Vemulawada_Rural,08-Jul-22,24.4,32.6
Rajanna Sircilla,Vemulawada_Rural,09-Jul-22,23.4,27.9
Rajanna Sircilla,Vemulawada_Rural,10-Jul-22,23.2,27.3
Rajanna Sircilla,Vemulawada_Rural,11-Jul-22,23.1,27.6
Rajanna Sircilla,Vemulawada_Rural,12-Jul-22,23.5,28.2
Rajanna Sircilla,Vemulawada_Rural,13-Jul-22,22.2,25.6
Rajanna Sircilla,Vemulawada_Rural,14-Jul-22,22.7,25.6
Rajanna Sircilla,Vemulawada_Rural,15-Jul-22,24.0,28.2
Rajanna Sircilla,Vemulawada_Rural,16-Jul-22,25.0,32.7
Rajanna Sircilla,Vemulawada_Rural,17-Jul-22,25.5,32.6
Rajanna Sircilla,Vemulawada_Rural,18-Jul-22,23.0,28.5
Rajanna Sircilla,Vemulawada_Rural,19-Jul-22,25.1,30.1
Rajanna Sircilla,Vemulawada_Rural,20-Jul-22,24.0,33.8
Rajanna Sircilla,Vemulawada_Rural,21-Jul-22,23.8,34.4
Rajanna Sircilla,Vemulawada_Rural,22-Jul-22,24.9,32.4
Rajanna Sircilla,Vemulawada_Rural,23-Jul-22,23.3,32.2
Rajanna Sircilla,Vemulawada_Rural,24-Jul-22,23.9,28.1
Rajanna Sircilla,Vemulawada_Rural,25-Jul-22,24.5,30.3
Rajanna Sircilla,Vemulawada_Rural,26-Jul-22,24.2,32.0
Rajanna Sircilla,Vemulawada_Rural,27-Jul-22,24.0,30.5
Rajanna Sircilla,Vemulawada_Rural,28-Jul-22,26.3,33.8
Rajanna Sircilla,Vemulawada_Rural,29-Jul-22,26.4,33.9
Rajanna Sircilla,Vemulawada_Rural,30-Jul-22,26.4,34.1
Rajanna Sircilla,Vemulawada_Rural,31-Jul-22,25.3,34.2
Rajanna Sircilla,Yellareddypeta,01-Jul-22,25.4,34.0
Rajanna Sircilla,Yellareddypeta,02-Jul-22,24.4,34.3
Rajanna Sircilla,Yellareddypeta,03-Jul-22,23.5,32.7
Rajanna Sircilla,Yellareddypeta,04-Jul-22,23.1,31.2
Rajanna Sircilla,Yellareddypeta,05-Jul-22,23.8,30.4
Rajanna Sircilla,Yellareddypeta,06-Jul-22,23.6,32.7
Rajanna Sircilla,Yellareddypeta,07-Jul-22,24.1,29.3
Rajanna Sircilla,Yellareddypeta,08-Jul-22,23.7,29.6
Rajanna Sircilla,Yellareddypeta,09-Jul-22,21.8,26.2
Rajanna Sircilla,Yellareddypeta,10-Jul-22,21.9,23.4
Rajanna Sircilla,Yellareddypeta,11-Jul-22,22.6,24.5
Rajanna Sircilla,Yellareddypeta,12-Jul-22,22.2,26.1
Rajanna Sircilla,Yellareddypeta,13-Jul-22,21.6,23.6
Rajanna Sircilla,Yellareddypeta,14-Jul-22,21.8,22.5
Rajanna Sircilla,Yellareddypeta,15-Jul-22,23.1,26.7
Rajanna Sircilla,Yellareddypeta,16-Jul-22,23.7,30.5
Rajanna Sircilla,Yellareddypeta,17-Jul-22,24.4,31.1
Rajanna Sircilla,Yellareddypeta,18-Jul-22,22.5,27.1
Rajanna Sircilla,Yellareddypeta,19-Jul-22,23.5,27.9
Rajanna Sircilla,Yellareddypeta,20-Jul-22,22.8,32.2
Rajanna Sircilla,Yellareddypeta,21-Jul-22,23.2,32.3
Rajanna Sircilla,Yellareddypeta,22-Jul-22,24.0,30.6
Rajanna Sircilla,Yellareddypeta,23-Jul-22,22.4,31.3
Rajanna Sircilla,Yellareddypeta,24-Jul-22,23.3,26.1
Rajanna Sircilla,Yellareddypeta,25-Jul-22,23.8,28.1
Rajanna Sircilla,Yellareddypeta,26-Jul-22,22.7,31.0
Rajanna Sircilla,Yellareddypeta,27-Jul-22,23.4,27.8
Rajanna Sircilla,Yellareddypeta,28-Jul-22,23.3,32.4
Rajanna Sircilla,Yellareddypeta,29-Jul-22,24.2,32.2
Rajanna Sircilla,Yellareddypeta,30-Jul-22,24.0,33.2
Rajanna Sircilla,Yellareddypeta,31-Jul-22,23.4,32.0
Rangareddy,Abdullapurmet,01-Jul-22,23.2,32.8
Rangareddy,Abdullapurmet,02-Jul-22,23.2,33.0
Rangareddy,Abdullapurmet,03-Jul-22,23.9,31.5
Rangareddy,Abdullapurmet,04-Jul-22,22.6,33.2
Rangareddy,Abdullapurmet,05-Jul-22,22.4,32.0
Rangareddy,Abdullapurmet,06-Jul-22,21.4,32.7
Rangareddy,Abdullapurmet,07-Jul-22,22.5,28.2
Rangareddy,Abdullapurmet,08-Jul-22,22.1,30.3
Rangareddy,Abdullapurmet,09-Jul-22,21.1,26.4
Rangareddy,Abdullapurmet,10-Jul-22,20.7,24.7
Rangareddy,Abdullapurmet,11-Jul-22,21.4,25.8
Rangareddy,Abdullapurmet,12-Jul-22,21.1,26.5
Rangareddy,Abdullapurmet,13-Jul-22,20.9,25.2
Rangareddy,Abdullapurmet,14-Jul-22,21.7,24.8
Rangareddy,Abdullapurmet,15-Jul-22,23.2,27.0
Rangareddy,Abdullapurmet,16-Jul-22,22.3,30.6
Rangareddy,Abdullapurmet,17-Jul-22,23.3,32.9
Rangareddy,Abdullapurmet,18-Jul-22,22.4,29.2
Rangareddy,Abdullapurmet,19-Jul-22,22.3,29.6
Rangareddy,Abdullapurmet,20-Jul-22,22.7,32.9
Rangareddy,Abdullapurmet,21-Jul-22,23.5,32.9
Rangareddy,Abdullapurmet,22-Jul-22,23.1,32.2
Rangareddy,Abdullapurmet,23-Jul-22,21.3,26.5
Rangareddy,Abdullapurmet,24-Jul-22,22.4,28.1
Rangareddy,Abdullapurmet,25-Jul-22,21.5,29.1
Rangareddy,Abdullapurmet,26-Jul-22,22.2,32.4
Rangareddy,Abdullapurmet,27-Jul-22,21.9,27.3
Rangareddy,Abdullapurmet,28-Jul-22,22.3,32.3
Rangareddy,Abdullapurmet,29-Jul-22,22.0,33.3
Rangareddy,Abdullapurmet,30-Jul-22,21.0,34.3
Rangareddy,Abdullapurmet,31-Jul-22,22.2,34.0
Rangareddy,Amangal,01-Jul-22,24.0,32.4
Rangareddy,Amangal,02-Jul-22,23.8,32.9
Rangareddy,Amangal,03-Jul-22,24.7,31.2
Rangareddy,Amangal,04-Jul-22,23.9,32.0
Rangareddy,Amangal,05-Jul-22,23.1,29.3
Rangareddy,Amangal,06-Jul-22,21.6,32.6
Rangareddy,Amangal,07-Jul-22,23.3,26.8
Rangareddy,Amangal,08-Jul-22,22.4,27.8
Rangareddy,Amangal,09-Jul-22,21.5,25.6
Rangareddy,Amangal,10-Jul-22,21.4,23.9
Rangareddy,Amangal,11-Jul-22,22.7,25.2
Rangareddy,Amangal,12-Jul-22,21.8,25.5
Rangareddy,Amangal,13-Jul-22,21.7,23.7
Rangareddy,Amangal,14-Jul-22,22.4,24.1
Rangareddy,Amangal,15-Jul-22,23.0,27.3
Rangareddy,Amangal,16-Jul-22,22.6,29.3
Rangareddy,Amangal,17-Jul-22,22.8,30.6
Rangareddy,Amangal,18-Jul-22,22.8,28.1
Rangareddy,Amangal,19-Jul-22,22.4,26.2
Rangareddy,Amangal,20-Jul-22,23.1,29.9
Rangareddy,Amangal,21-Jul-22,24.2,31.8
Rangareddy,Amangal,22-Jul-22,24.3,32.0
Rangareddy,Amangal,23-Jul-22,22.4,26.8
Rangareddy,Amangal,24-Jul-22,22.9,26.5
Rangareddy,Amangal,25-Jul-22,22.2,27.9
Rangareddy,Amangal,26-Jul-22,23.4,30.5
Rangareddy,Amangal,27-Jul-22,23.2,25.5
Rangareddy,Amangal,28-Jul-22,23.4,30.9
Rangareddy,Amangal,29-Jul-22,22.8,32.4
Rangareddy,Amangal,30-Jul-22,21.7,33.2
Rangareddy,Amangal,31-Jul-22,22.8,32.8
Rangareddy,Balapur,01-Jul-22,23.1,32.5
Rangareddy,Balapur,02-Jul-22,22.6,34.5
Rangareddy,Balapur,03-Jul-22,23.9,31.2
Rangareddy,Balapur,04-Jul-22,22.3,33.2
Rangareddy,Balapur,05-Jul-22,22.1,30.6
Rangareddy,Balapur,06-Jul-22,21.3,32.6
Rangareddy,Balapur,07-Jul-22,23.0,26.8
Rangareddy,Balapur,08-Jul-22,21.7,29.0
Rangareddy,Balapur,09-Jul-22,20.8,24.2
Rangareddy,Balapur,10-Jul-22,20.6,23.2
Rangareddy,Balapur,11-Jul-22,21.4,24.2
Rangareddy,Balapur,12-Jul-22,20.9,25.4
Rangareddy,Balapur,13-Jul-22,20.5,22.9
Rangareddy,Balapur,14-Jul-22,21.0,23.3
Rangareddy,Balapur,15-Jul-22,22.9,24.9
Rangareddy,Balapur,16-Jul-22,22.0,28.2
Rangareddy,Balapur,17-Jul-22,23.0,31.2
Rangareddy,Balapur,18-Jul-22,22.1,28.1
Rangareddy,Balapur,19-Jul-22,22.4,29.6
Rangareddy,Balapur,20-Jul-22,22.5,31.0
Rangareddy,Balapur,21-Jul-22,23.4,32.4
Rangareddy,Balapur,22-Jul-22,23.3,31.8
Rangareddy,Balapur,23-Jul-22,21.1,24.8
Rangareddy,Balapur,24-Jul-22,21.9,26.2
Rangareddy,Balapur,25-Jul-22,21.2,27.0
Rangareddy,Balapur,26-Jul-22,21.9,31.2
Rangareddy,Balapur,27-Jul-22,21.7,23.9
Rangareddy,Balapur,28-Jul-22,22.7,32.2
Rangareddy,Balapur,29-Jul-22,22.2,33.9
Rangareddy,Balapur,30-Jul-22,21.0,34.7
Rangareddy,Balapur,31-Jul-22,22.3,33.5
Rangareddy,Chevella,01-Jul-22,22.6,32.3
Rangareddy,Chevella,02-Jul-22,22.3,32.3
Rangareddy,Chevella,03-Jul-22,23.1,30.5
Rangareddy,Chevella,04-Jul-22,22.2,32.5
Rangareddy,Chevella,05-Jul-22,22.3,29.5
Rangareddy,Chevella,06-Jul-22,21.2,30.3
Rangareddy,Chevella,07-Jul-22,22.8,26.3
Rangareddy,Chevella,08-Jul-22,21.9,28.5
Rangareddy,Chevella,09-Jul-22,20.9,24.1
Rangareddy,Chevella,10-Jul-22,20.9,23.4
Rangareddy,Chevella,11-Jul-22,21.7,24.1
Rangareddy,Chevella,12-Jul-22,21.1,24.6
Rangareddy,Chevella,13-Jul-22,20.8,23.5
Rangareddy,Chevella,14-Jul-22,21.3,23.8
Rangareddy,Chevella,15-Jul-22,22.3,25.3
Rangareddy,Chevella,16-Jul-22,21.6,28.1
Rangareddy,Chevella,17-Jul-22,22.5,30.0
Rangareddy,Chevella,18-Jul-22,21.9,28.2
Rangareddy,Chevella,19-Jul-22,21.5,27.8
Rangareddy,Chevella,20-Jul-22,22.0,30.5
Rangareddy,Chevella,21-Jul-22,22.8,32.0
Rangareddy,Chevella,22-Jul-22,23.5,30.1
Rangareddy,Chevella,23-Jul-22,20.8,26.2
Rangareddy,Chevella,24-Jul-22,21.8,25.8
Rangareddy,Chevella,25-Jul-22,21.1,27.3
Rangareddy,Chevella,26-Jul-22,20.9,30.2
Rangareddy,Chevella,27-Jul-22,21.3,23.6
Rangareddy,Chevella,28-Jul-22,22.2,30.6
Rangareddy,Chevella,29-Jul-22,21.8,32.9
Rangareddy,Chevella,30-Jul-22,21.7,32.0
Rangareddy,Chevella,31-Jul-22,21.7,33.4
Rangareddy,Chowdergudem,01-Jul-22,22.7,31.4
Rangareddy,Chowdergudem,02-Jul-22,22.8,31.8
Rangareddy,Chowdergudem,03-Jul-22,23.5,30.5
Rangareddy,Chowdergudem,04-Jul-22,22.8,32.5
Rangareddy,Chowdergudem,05-Jul-22,22.2,29.0
Rangareddy,Chowdergudem,06-Jul-22,21.5,28.7
Rangareddy,Chowdergudem,07-Jul-22,22.7,25.9
Rangareddy,Chowdergudem,08-Jul-22,21.8,28.0
Rangareddy,Chowdergudem,09-Jul-22,21.5,24.5
Rangareddy,Chowdergudem,10-Jul-22,21.1,22.7
Rangareddy,Chowdergudem,11-Jul-22,21.8,24.5
Rangareddy,Chowdergudem,12-Jul-22,21.6,24.8
Rangareddy,Chowdergudem,13-Jul-22,21.1,23.2
Rangareddy,Chowdergudem,14-Jul-22,21.5,22.8
Rangareddy,Chowdergudem,15-Jul-22,22.2,25.6
Rangareddy,Chowdergudem,16-Jul-22,21.7,27.7
Rangareddy,Chowdergudem,17-Jul-22,22.7,28.3
Rangareddy,Chowdergudem,18-Jul-22,22.4,27.8
Rangareddy,Chowdergudem,19-Jul-22,21.8,27.0
